truth_date,country,snapshot_date,value,age,revision_status,week_in_season,revision_amount
2024-11-10,EE,2025-01-10,215.9,8,0,11,0.0
2024-11-03,EE,2025-01-10,217.7,9,0,10,0.0
2024-10-27,EE,2025-01-10,221.3,10,0,9,0.0
2024-10-20,EE,2025-01-10,276.0,11,0,8,0.0
2024-10-13,EE,2025-01-10,269.3,12,0,7,0.0
2024-10-06,EE,2025-01-10,249.6,13,0,6,0.0
2025-01-12,EE,2025-01-17,265.2,0,0,20,0.0
2025-01-05,EE,2025-01-17,259.8,1,0,19,0.0
2024-12-15,EE,2025-01-17,329.7,4,0,16,0.0
2024-12-08,EE,2025-01-17,267.9,5,0,15,0.0
2024-12-01,EE,2025-01-17,294.8,6,0,14,0.0
2024-11-24,EE,2025-01-17,233.9,7,0,13,0.0
2024-11-17,EE,2025-01-17,213.2,8,0,12,0.0
2024-11-10,EE,2025-01-17,215.9,9,0,11,0.0
2024-11-03,EE,2025-01-17,217.7,10,0,10,0.0
2024-10-27,EE,2025-01-17,221.3,11,0,9,0.0
2024-10-20,EE,2025-01-17,276.0,12,0,8,0.0
2024-10-13,EE,2025-01-17,269.3,13,0,7,0.0
2024-10-06,EE,2025-01-17,249.6,14,0,6,0.0
2025-01-12,EE,2025-01-17,265.2,0,0,20,0.0
2025-01-05,EE,2025-01-17,259.8,1,0,19,0.0
2024-12-15,EE,2025-01-17,329.7,4,0,16,0.0
2024-12-08,EE,2025-01-17,267.9,5,0,15,0.0
2024-12-01,EE,2025-01-17,294.8,6,0,14,0.0
2024-11-24,EE,2025-01-17,233.9,7,0,13,0.0
2024-11-17,EE,2025-01-17,213.2,8,0,12,0.0
2024-11-10,EE,2025-01-17,215.9,9,0,11,0.0
2024-11-03,EE,2025-01-17,217.7,10,0,10,0.0
2024-10-27,EE,2025-01-17,221.3,11,0,9,0.0
2024-10-20,EE,2025-01-17,276.0,12,0,8,0.0
2024-10-13,EE,2025-01-17,269.3,13,0,7,0.0
2024-10-06,EE,2025-01-17,249.6,14,0,6,0.0
2025-01-19,EE,2025-01-24,285.8,0,0,21,0.0
2025-01-12,EE,2025-01-24,265.2,1,0,20,0.0
2025-01-05,EE,2025-01-24,259.8,2,0,19,0.0
2024-12-15,EE,2025-01-24,329.7,5,0,16,0.0
2024-12-08,EE,2025-01-24,267.9,6,0,15,0.0
2024-12-01,EE,2025-01-24,294.8,7,0,14,0.0
2024-11-24,EE,2025-01-24,233.9,8,0,13,0.0
2024-11-17,EE,2025-01-24,213.2,9,0,12,0.0
2024-11-10,EE,2025-01-24,215.9,10,0,11,0.0
2024-11-03,EE,2025-01-24,217.7,11,0,10,0.0
2024-10-27,EE,2025-01-24,221.3,12,0,9,0.0
2024-10-20,EE,2025-01-24,276.0,13,0,8,0.0
2024-10-13,EE,2025-01-24,269.3,14,0,7,0.0
2024-10-06,EE,2025-01-24,249.6,15,0,6,0.0
2025-01-19,EE,2025-01-24,285.8,0,0,21,0.0
2025-01-12,EE,2025-01-24,265.2,1,0,20,0.0
2025-01-05,EE,2025-01-24,259.8,2,0,19,0.0
2024-12-15,EE,2025-01-24,329.7,5,0,16,0.0
2024-12-08,EE,2025-01-24,267.9,6,0,15,0.0
2024-12-01,EE,2025-01-24,294.8,7,0,14,0.0
2024-11-24,EE,2025-01-24,233.9,8,0,13,0.0
2024-11-17,EE,2025-01-24,213.2,9,0,12,0.0
2024-11-10,EE,2025-01-24,215.9,10,0,11,0.0
2024-11-03,EE,2025-01-24,217.7,11,0,10,0.0
2024-10-27,EE,2025-01-24,221.3,12,0,9,0.0
2024-10-20,EE,2025-01-24,276.0,13,0,8,0.0
2024-10-13,EE,2025-01-24,269.3,14,0,7,0.0
2024-10-06,EE,2025-01-24,249.6,15,0,6,0.0
2025-01-26,EE,2025-01-31,380.8,0,0,22,0.0
2025-01-19,EE,2025-01-31,285.8,1,0,21,0.0
2025-01-12,EE,2025-01-31,265.2,2,0,20,0.0
2025-01-05,EE,2025-01-31,259.8,3,0,19,0.0
2024-12-15,EE,2025-01-31,329.7,6,0,16,0.0
2024-12-08,EE,2025-01-31,267.9,7,0,15,0.0
2024-12-01,EE,2025-01-31,294.8,8,0,14,0.0
2024-11-24,EE,2025-01-31,233.9,9,0,13,0.0
2024-11-17,EE,2025-01-31,213.2,10,0,12,0.0
2024-11-10,EE,2025-01-31,215.9,11,0,11,0.0
2024-11-03,EE,2025-01-31,217.7,12,0,10,0.0
2024-10-27,EE,2025-01-31,221.3,13,0,9,0.0
2024-10-20,EE,2025-01-31,276.0,14,0,8,0.0
2024-10-13,EE,2025-01-31,269.3,15,0,7,0.0
2024-10-06,EE,2025-01-31,249.6,16,0,6,0.0
2025-01-26,EE,2025-01-31,380.8,0,0,22,0.0
2025-01-19,EE,2025-01-31,285.8,1,0,21,0.0
2025-01-12,EE,2025-01-31,265.2,2,0,20,0.0
2025-01-05,EE,2025-01-31,259.8,3,0,19,0.0
2024-12-15,EE,2025-01-31,329.7,6,0,16,0.0
2024-12-08,EE,2025-01-31,267.9,7,0,15,0.0
2024-12-01,EE,2025-01-31,294.8,8,0,14,0.0
2024-11-24,EE,2025-01-31,233.9,9,0,13,0.0
2024-11-17,EE,2025-01-31,213.2,10,0,12,0.0
2024-11-10,EE,2025-01-31,215.9,11,0,11,0.0
2024-11-03,EE,2025-01-31,217.7,12,0,10,0.0
2024-10-27,EE,2025-01-31,221.3,13,0,9,0.0
2024-10-20,EE,2025-01-31,276.0,14,0,8,0.0
2024-10-13,EE,2025-01-31,269.3,15,0,7,0.0
2024-10-06,EE,2025-01-31,249.6,16,0,6,0.0
2025-02-02,EE,2025-02-07,406.8,0,0,23,0.0
2025-01-26,EE,2025-02-07,380.8,1,0,22,0.0
2025-01-19,EE,2025-02-07,285.8,2,0,21,0.0
2025-01-12,EE,2025-02-07,265.2,3,0,20,0.0
2025-01-05,EE,2025-02-07,259.8,4,0,19,0.0
2024-12-15,EE,2025-02-07,329.7,7,0,16,0.0
2024-12-08,EE,2025-02-07,267.9,8,0,15,0.0
2024-12-01,EE,2025-02-07,294.8,9,0,14,0.0
2024-11-24,EE,2025-02-07,233.9,10,0,13,0.0
2024-11-17,EE,2025-02-07,213.2,11,0,12,0.0
2024-11-10,EE,2025-02-07,215.9,12,0,11,0.0
2024-11-03,EE,2025-02-07,217.7,13,0,10,0.0
2024-10-27,EE,2025-02-07,221.3,14,0,9,0.0
2024-10-20,EE,2025-02-07,276.0,15,0,8,0.0
2024-10-13,EE,2025-02-07,269.3,16,0,7,0.0
2024-10-06,EE,2025-02-07,249.6,17,0,6,0.0
2025-02-02,EE,2025-02-07,406.8,0,0,23,0.0
2025-01-26,EE,2025-02-07,380.8,1,0,22,0.0
2025-01-19,EE,2025-02-07,285.8,2,0,21,0.0
2025-01-12,EE,2025-02-07,265.2,3,0,20,0.0
2025-01-05,EE,2025-02-07,259.8,4,0,19,0.0
2024-12-15,EE,2025-02-07,329.7,7,0,16,0.0
2024-12-08,EE,2025-02-07,267.9,8,0,15,0.0
2024-12-01,EE,2025-02-07,294.8,9,0,14,0.0
2024-11-24,EE,2025-02-07,233.9,10,0,13,0.0
2024-11-17,EE,2025-02-07,213.2,11,0,12,0.0
2024-11-10,EE,2025-02-07,215.9,12,0,11,0.0
2024-11-03,EE,2025-02-07,217.7,13,0,10,0.0
2024-10-27,EE,2025-02-07,221.3,14,0,9,0.0
2024-10-20,EE,2025-02-07,276.0,15,0,8,0.0
2024-10-13,EE,2025-02-07,269.3,16,0,7,0.0
2024-10-06,EE,2025-02-07,249.6,17,0,6,0.0
2025-02-09,EE,2025-02-14,390.6,0,0,24,0.0
2025-02-02,EE,2025-02-14,406.8,1,0,23,0.0
2025-01-26,EE,2025-02-14,380.8,2,0,22,0.0
2025-01-19,EE,2025-02-14,285.8,3,0,21,0.0
2025-01-12,EE,2025-02-14,265.2,4,0,20,0.0
2025-01-05,EE,2025-02-14,259.8,5,0,19,0.0
2024-12-15,EE,2025-02-14,329.7,8,0,16,0.0
2024-12-08,EE,2025-02-14,267.9,9,0,15,0.0
2024-12-01,EE,2025-02-14,294.8,10,0,14,0.0
2024-11-24,EE,2025-02-14,233.9,11,0,13,0.0
2024-11-17,EE,2025-02-14,213.2,12,0,12,0.0
2024-11-10,EE,2025-02-14,215.9,13,0,11,0.0
2024-11-03,EE,2025-02-14,217.7,14,0,10,0.0
2024-10-27,EE,2025-02-14,221.3,15,0,9,0.0
2024-10-20,EE,2025-02-14,276.0,16,0,8,0.0
2024-10-13,EE,2025-02-14,269.3,17,0,7,0.0
2024-10-06,EE,2025-02-14,249.6,18,0,6,0.0
2025-02-09,EE,2025-02-14,390.6,0,0,24,0.0
2025-02-02,EE,2025-02-14,406.8,1,0,23,0.0
2025-01-26,EE,2025-02-14,380.8,2,0,22,0.0
2025-01-19,EE,2025-02-14,285.8,3,0,21,0.0
2025-01-12,EE,2025-02-14,265.2,4,0,20,0.0
2025-01-05,EE,2025-02-14,259.8,5,0,19,0.0
2024-12-15,EE,2025-02-14,329.7,8,0,16,0.0
2024-12-08,EE,2025-02-14,267.9,9,0,15,0.0
2024-12-01,EE,2025-02-14,294.8,10,0,14,0.0
2024-11-24,EE,2025-02-14,233.9,11,0,13,0.0
2024-11-17,EE,2025-02-14,213.2,12,0,12,0.0
2024-11-10,EE,2025-02-14,215.9,13,0,11,0.0
2024-11-03,EE,2025-02-14,217.7,14,0,10,0.0
2024-10-27,EE,2025-02-14,221.3,15,0,9,0.0
2024-10-20,EE,2025-02-14,276.0,16,0,8,0.0
2024-10-13,EE,2025-02-14,269.3,17,0,7,0.0
2024-10-06,EE,2025-02-14,249.6,18,0,6,0.0
2025-02-16,EE,2025-02-21,357.5,0,0,25,0.0
2025-02-09,EE,2025-02-21,390.6,1,0,24,0.0
2025-02-02,EE,2025-02-21,406.8,2,0,23,0.0
2025-01-26,EE,2025-02-21,380.8,3,0,22,0.0
2025-01-19,EE,2025-02-21,285.8,4,0,21,0.0
2025-01-12,EE,2025-02-21,265.2,5,0,20,0.0
2025-01-05,EE,2025-02-21,259.8,6,0,19,0.0
2024-12-15,EE,2025-02-21,329.7,9,0,16,0.0
2024-12-08,EE,2025-02-21,267.9,10,0,15,0.0
2024-12-01,EE,2025-02-21,294.8,11,0,14,0.0
2024-11-24,EE,2025-02-21,233.9,12,0,13,0.0
2024-11-17,EE,2025-02-21,213.2,13,0,12,0.0
2024-11-10,EE,2025-02-21,215.9,14,0,11,0.0
2024-11-03,EE,2025-02-21,217.7,15,0,10,0.0
2024-10-27,EE,2025-02-21,221.3,16,0,9,0.0
2024-10-20,EE,2025-02-21,276.0,17,0,8,0.0
2024-10-13,EE,2025-02-21,269.3,18,0,7,0.0
2024-10-06,EE,2025-02-21,249.6,19,0,6,0.0
2025-02-16,EE,2025-02-21,357.5,0,0,25,0.0
2025-02-09,EE,2025-02-21,390.6,1,0,24,0.0
2025-02-02,EE,2025-02-21,406.8,2,0,23,0.0
2025-01-26,EE,2025-02-21,380.8,3,0,22,0.0
2025-01-19,EE,2025-02-21,285.8,4,0,21,0.0
2025-01-12,EE,2025-02-21,265.2,5,0,20,0.0
2025-01-05,EE,2025-02-21,259.8,6,0,19,0.0
2024-12-15,EE,2025-02-21,329.7,9,0,16,0.0
2024-12-08,EE,2025-02-21,267.9,10,0,15,0.0
2024-12-01,EE,2025-02-21,294.8,11,0,14,0.0
2024-11-24,EE,2025-02-21,233.9,12,0,13,0.0
2024-11-17,EE,2025-02-21,213.2,13,0,12,0.0
2024-11-10,EE,2025-02-21,215.9,14,0,11,0.0
2024-11-03,EE,2025-02-21,217.7,15,0,10,0.0
2024-10-27,EE,2025-02-21,221.3,16,0,9,0.0
2024-10-20,EE,2025-02-21,276.0,17,0,8,0.0
2024-10-13,EE,2025-02-21,269.3,18,0,7,0.0
2024-10-06,EE,2025-02-21,249.6,19,0,6,0.0
2025-02-23,EE,2025-02-28,361.1,0,0,26,0.0
2025-02-16,EE,2025-02-28,357.5,1,0,25,0.0
2025-02-09,EE,2025-02-28,390.6,2,0,24,0.0
2025-02-02,EE,2025-02-28,406.8,3,0,23,0.0
2025-01-26,EE,2025-02-28,380.8,4,0,22,0.0
2025-01-19,EE,2025-02-28,285.8,5,0,21,0.0
2025-01-12,EE,2025-02-28,265.2,6,0,20,0.0
2025-01-05,EE,2025-02-28,259.8,7,0,19,0.0
2024-12-15,EE,2025-02-28,329.7,10,0,16,0.0
2024-12-08,EE,2025-02-28,267.9,11,0,15,0.0
2024-12-01,EE,2025-02-28,294.8,12,0,14,0.0
2024-11-24,EE,2025-02-28,233.9,13,0,13,0.0
2024-11-17,EE,2025-02-28,213.2,14,0,12,0.0
2024-11-10,EE,2025-02-28,215.9,15,0,11,0.0
2024-11-03,EE,2025-02-28,217.7,16,0,10,0.0
2024-10-27,EE,2025-02-28,221.3,17,0,9,0.0
2024-10-20,EE,2025-02-28,276.0,18,0,8,0.0
2024-10-13,EE,2025-02-28,269.3,19,0,7,0.0
2024-10-06,EE,2025-02-28,249.6,20,0,6,0.0
2025-02-23,EE,2025-02-28,361.1,0,0,26,0.0
2025-02-16,EE,2025-02-28,357.5,1,0,25,0.0
2025-02-09,EE,2025-02-28,390.6,2,0,24,0.0
2025-02-02,EE,2025-02-28,406.8,3,0,23,0.0
2025-01-26,EE,2025-02-28,380.8,4,0,22,0.0
2025-01-19,EE,2025-02-28,285.8,5,0,21,0.0
2025-01-12,EE,2025-02-28,265.2,6,0,20,0.0
2025-01-05,EE,2025-02-28,259.8,7,0,19,0.0
2024-12-15,EE,2025-02-28,329.7,10,0,16,0.0
2024-12-08,EE,2025-02-28,267.9,11,0,15,0.0
2024-12-01,EE,2025-02-28,294.8,12,0,14,0.0
2024-11-24,EE,2025-02-28,233.9,13,0,13,0.0
2024-11-17,EE,2025-02-28,213.2,14,0,12,0.0
2024-11-10,EE,2025-02-28,215.9,15,0,11,0.0
2024-11-03,EE,2025-02-28,217.7,16,0,10,0.0
2024-10-27,EE,2025-02-28,221.3,17,0,9,0.0
2024-10-20,EE,2025-02-28,276.0,18,0,8,0.0
2024-10-13,EE,2025-02-28,269.3,19,0,7,0.0
2024-10-06,EE,2025-02-28,249.6,20,0,6,0.0
2025-02-23,EE,2025-03-07,361.1,1,0,26,0.0
2025-02-16,EE,2025-03-07,357.5,2,0,25,0.0
2025-02-09,EE,2025-03-07,390.6,3,0,24,0.0
2025-02-02,EE,2025-03-07,406.8,4,0,23,0.0
2025-01-26,EE,2025-03-07,380.8,5,0,22,0.0
2025-01-19,EE,2025-03-07,285.8,6,0,21,0.0
2025-01-12,EE,2025-03-07,265.2,7,0,20,0.0
2025-01-05,EE,2025-03-07,259.8,8,0,19,0.0
2024-12-15,EE,2025-03-07,329.7,11,0,16,0.0
2024-12-08,EE,2025-03-07,267.9,12,0,15,0.0
2024-12-01,EE,2025-03-07,294.8,13,0,14,0.0
2024-11-24,EE,2025-03-07,233.9,14,0,13,0.0
2024-11-17,EE,2025-03-07,213.2,15,0,12,0.0
2024-11-10,EE,2025-03-07,215.9,16,0,11,0.0
2024-11-03,EE,2025-03-07,217.7,17,0,10,0.0
2024-10-27,EE,2025-03-07,221.3,18,0,9,0.0
2024-10-20,EE,2025-03-07,276.0,19,0,8,0.0
2024-10-13,EE,2025-03-07,269.3,20,0,7,0.0
2024-10-06,EE,2025-03-07,249.6,21,0,6,0.0
2025-02-23,EE,2025-03-07,361.1,1,0,26,0.0
2025-02-16,EE,2025-03-07,357.5,2,0,25,0.0
2025-02-09,EE,2025-03-07,390.6,3,0,24,0.0
2025-02-02,EE,2025-03-07,406.8,4,0,23,0.0
2025-01-26,EE,2025-03-07,380.8,5,0,22,0.0
2025-01-19,EE,2025-03-07,285.8,6,0,21,0.0
2025-01-12,EE,2025-03-07,265.2,7,0,20,0.0
2025-01-05,EE,2025-03-07,259.8,8,0,19,0.0
2024-12-15,EE,2025-03-07,329.7,11,0,16,0.0
2024-12-08,EE,2025-03-07,267.9,12,0,15,0.0
2024-12-01,EE,2025-03-07,294.8,13,0,14,0.0
2024-11-24,EE,2025-03-07,233.9,14,0,13,0.0
2024-11-17,EE,2025-03-07,213.2,15,0,12,0.0
2024-11-10,EE,2025-03-07,215.9,16,0,11,0.0
2024-11-03,EE,2025-03-07,217.7,17,0,10,0.0
2024-10-27,EE,2025-03-07,221.3,18,0,9,0.0
2024-10-20,EE,2025-03-07,276.0,19,0,8,0.0
2024-10-13,EE,2025-03-07,269.3,20,0,7,0.0
2024-10-06,EE,2025-03-07,249.6,21,0,6,0.0
2024-11-03,IS,2024-11-08,1.3,0,0,10,0.0
2024-10-27,IS,2024-11-08,1.8,1,0,9,0.0
2024-10-20,IS,2024-11-08,1.6,2,0,8,0.0
2024-10-13,IS,2024-11-08,0.5,3,0,7,0.0
2024-10-06,IS,2024-11-08,0.3,4,0,6,0.0
2024-11-03,IS,2024-11-08,1.3,0,0,10,0.0
2024-10-27,IS,2024-11-08,1.8,1,0,9,0.0
2024-10-20,IS,2024-11-08,1.6,2,0,8,0.0
2024-10-13,IS,2024-11-08,0.5,3,0,7,0.0
2024-10-06,IS,2024-11-08,0.3,4,0,6,0.0
2024-11-10,IS,2024-11-15,2.3,0,0,11,0.0
2024-11-03,IS,2024-11-15,1.3,1,0,10,0.0
2024-10-27,IS,2024-11-15,1.8,2,0,9,0.0
2024-10-20,IS,2024-11-15,1.6,3,0,8,0.0
2024-10-13,IS,2024-11-15,0.5,4,0,7,0.0
2024-10-06,IS,2024-11-15,0.3,5,0,6,0.0
2024-11-10,IS,2024-11-15,2.3,0,0,11,0.0
2024-11-03,IS,2024-11-15,1.3,1,0,10,0.0
2024-10-27,IS,2024-11-15,1.8,2,0,9,0.0
2024-10-20,IS,2024-11-15,1.6,3,0,8,0.0
2024-10-13,IS,2024-11-15,0.5,4,0,7,0.0
2024-10-06,IS,2024-11-15,0.3,5,0,6,0.0
2024-11-17,IS,2024-11-22,2.3,0,0,12,0.0
2024-11-10,IS,2024-11-22,2.3,1,0,11,0.0
2024-11-03,IS,2024-11-22,1.3,2,0,10,0.0
2024-10-27,IS,2024-11-22,1.8,3,0,9,0.0
2024-10-20,IS,2024-11-22,1.6,4,0,8,0.0
2024-10-13,IS,2024-11-22,0.5,5,0,7,0.0
2024-10-06,IS,2024-11-22,0.3,6,0,6,0.0
2024-11-17,IS,2024-11-22,2.3,0,0,12,0.0
2024-11-10,IS,2024-11-22,2.3,1,0,11,0.0
2024-11-03,IS,2024-11-22,1.3,2,0,10,0.0
2024-10-27,IS,2024-11-22,1.8,3,0,9,0.0
2024-10-20,IS,2024-11-22,1.6,4,0,8,0.0
2024-10-13,IS,2024-11-22,0.5,5,0,7,0.0
2024-10-06,IS,2024-11-22,0.3,6,0,6,0.0
2024-11-24,IS,2024-11-29,1.8,0,0,13,0.0
2024-11-17,IS,2024-11-29,2.3,1,0,12,0.0
2024-11-10,IS,2024-11-29,2.3,2,0,11,0.0
2024-11-03,IS,2024-11-29,1.3,3,0,10,0.0
2024-10-27,IS,2024-11-29,1.8,4,0,9,0.0
2024-10-20,IS,2024-11-29,1.6,5,0,8,0.0
2024-10-13,IS,2024-11-29,0.5,6,0,7,0.0
2024-10-06,IS,2024-11-29,0.3,7,0,6,0.0
2024-11-24,IS,2024-11-29,1.8,0,0,13,0.0
2024-11-17,IS,2024-11-29,2.3,1,0,12,0.0
2024-11-10,IS,2024-11-29,2.3,2,0,11,0.0
2024-11-03,IS,2024-11-29,1.3,3,0,10,0.0
2024-10-27,IS,2024-11-29,1.8,4,0,9,0.0
2024-10-20,IS,2024-11-29,1.6,5,0,8,0.0
2024-10-13,IS,2024-11-29,0.5,6,0,7,0.0
2024-10-06,IS,2024-11-29,0.3,7,0,6,0.0
2024-12-01,IS,2024-12-06,3.1,0,0,14,0.0
2024-11-24,IS,2024-12-06,1.8,1,0,13,0.0
2024-11-17,IS,2024-12-06,2.3,2,0,12,0.0
2024-11-10,IS,2024-12-06,2.3,3,0,11,0.0
2024-11-03,IS,2024-12-06,1.3,4,0,10,0.0
2024-10-27,IS,2024-12-06,1.8,5,0,9,0.0
2024-10-20,IS,2024-12-06,1.6,6,0,8,0.0
2024-10-13,IS,2024-12-06,0.5,7,0,7,0.0
2024-10-06,IS,2024-12-06,0.3,8,0,6,0.0
2024-12-01,IS,2024-12-06,3.1,0,0,14,0.0
2024-11-24,IS,2024-12-06,1.8,1,0,13,0.0
2024-11-17,IS,2024-12-06,2.3,2,0,12,0.0
2024-11-10,IS,2024-12-06,2.3,3,0,11,0.0
2024-11-03,IS,2024-12-06,1.3,4,0,10,0.0
2024-10-27,IS,2024-12-06,1.8,5,0,9,0.0
2024-10-20,IS,2024-12-06,1.6,6,0,8,0.0
2024-10-13,IS,2024-12-06,0.5,7,0,7,0.0
2024-10-06,IS,2024-12-06,0.3,8,0,6,0.0
2024-12-08,IS,2024-12-13,2.6,0,0,15,0.0
2024-12-01,IS,2024-12-13,3.1,1,0,14,0.0
2024-11-24,IS,2024-12-13,1.8,2,0,13,0.0
2024-11-17,IS,2024-12-13,2.3,3,0,12,0.0
2024-11-10,IS,2024-12-13,2.3,4,0,11,0.0
2024-11-03,IS,2024-12-13,1.3,5,0,10,0.0
2024-10-27,IS,2024-12-13,1.8,6,0,9,0.0
2024-10-20,IS,2024-12-13,1.6,7,0,8,0.0
2024-10-13,IS,2024-12-13,0.5,8,0,7,0.0
2024-10-06,IS,2024-12-13,0.3,9,0,6,0.0
2024-12-08,IS,2024-12-13,2.6,0,0,15,0.0
2024-12-01,IS,2024-12-13,3.1,1,0,14,0.0
2024-11-24,IS,2024-12-13,1.8,2,0,13,0.0
2024-11-17,IS,2024-12-13,2.3,3,0,12,0.0
2024-11-10,IS,2024-12-13,2.3,4,0,11,0.0
2024-11-03,IS,2024-12-13,1.3,5,0,10,0.0
2024-10-27,IS,2024-12-13,1.8,6,0,9,0.0
2024-10-20,IS,2024-12-13,1.6,7,0,8,0.0
2024-10-13,IS,2024-12-13,0.5,8,0,7,0.0
2024-10-06,IS,2024-12-13,0.3,9,0,6,0.0
2024-12-15,IS,2024-12-20,6.8,0,0,16,0.0
2024-12-08,IS,2024-12-20,2.6,1,0,15,0.0
2024-12-01,IS,2024-12-20,3.1,2,0,14,0.0
2024-11-24,IS,2024-12-20,1.8,3,0,13,0.0
2024-11-17,IS,2024-12-20,2.3,4,0,12,0.0
2024-11-10,IS,2024-12-20,2.3,5,0,11,0.0
2024-11-03,IS,2024-12-20,1.3,6,0,10,0.0
2024-10-27,IS,2024-12-20,1.8,7,0,9,0.0
2024-10-20,IS,2024-12-20,1.6,8,0,8,0.0
2024-10-13,IS,2024-12-20,0.5,9,0,7,0.0
2024-10-06,IS,2024-12-20,0.3,10,0,6,0.0
2024-12-15,IS,2024-12-20,6.8,0,0,16,0.0
2024-12-08,IS,2024-12-20,2.6,1,0,15,0.0
2024-12-01,IS,2024-12-20,3.1,2,0,14,0.0
2024-11-24,IS,2024-12-20,1.8,3,0,13,0.0
2024-11-17,IS,2024-12-20,2.3,4,0,12,0.0
2024-11-10,IS,2024-12-20,2.3,5,0,11,0.0
2024-11-03,IS,2024-12-20,1.3,6,0,10,0.0
2024-10-27,IS,2024-12-20,1.8,7,0,9,0.0
2024-10-20,IS,2024-12-20,1.6,8,0,8,0.0
2024-10-13,IS,2024-12-20,0.5,9,0,7,0.0
2024-10-06,IS,2024-12-20,0.3,10,0,6,0.0
2024-12-15,IS,2025-01-03,6.8,2,0,16,0.0
2024-12-08,IS,2025-01-03,2.6,3,0,15,0.0
2024-12-01,IS,2025-01-03,3.1,4,0,14,0.0
2024-11-24,IS,2025-01-03,1.8,5,0,13,0.0
2024-11-17,IS,2025-01-03,2.3,6,0,12,0.0
2024-11-10,IS,2025-01-03,2.3,7,0,11,0.0
2024-11-03,IS,2025-01-03,1.3,8,0,10,0.0
2024-10-27,IS,2025-01-03,1.8,9,0,9,0.0
2024-10-20,IS,2025-01-03,1.6,10,0,8,0.0
2024-10-13,IS,2025-01-03,0.5,11,0,7,0.0
2024-10-06,IS,2025-01-03,0.3,12,0,6,0.0
2024-12-15,IS,2025-01-03,6.8,2,0,16,0.0
2024-12-08,IS,2025-01-03,2.6,3,0,15,0.0
2024-12-01,IS,2025-01-03,3.1,4,0,14,0.0
2024-11-24,IS,2025-01-03,1.8,5,0,13,0.0
2024-11-17,IS,2025-01-03,2.3,6,0,12,0.0
2024-11-10,IS,2025-01-03,2.3,7,0,11,0.0
2024-11-03,IS,2025-01-03,1.3,8,0,10,0.0
2024-10-27,IS,2025-01-03,1.8,9,0,9,0.0
2024-10-20,IS,2025-01-03,1.6,10,0,8,0.0
2024-10-13,IS,2025-01-03,0.5,11,0,7,0.0
2024-10-06,IS,2025-01-03,0.3,12,0,6,0.0
2025-01-05,IS,2025-01-10,7.6,0,0,19,0.0
2024-12-29,IS,2025-01-10,7.3,1,0,18,0.0
2024-12-22,IS,2025-01-10,4.2,2,0,17,0.0
2024-12-15,IS,2025-01-10,6.8,3,0,16,0.0
2024-12-08,IS,2025-01-10,2.6,4,0,15,0.0
2024-12-01,IS,2025-01-10,3.1,5,0,14,0.0
2024-11-24,IS,2025-01-10,1.8,6,0,13,0.0
2024-11-17,IS,2025-01-10,2.3,7,0,12,0.0
2024-11-10,IS,2025-01-10,2.3,8,0,11,0.0
2024-11-03,IS,2025-01-10,1.3,9,0,10,0.0
2024-10-27,IS,2025-01-10,1.8,10,0,9,0.0
2024-10-20,IS,2025-01-10,1.6,11,0,8,0.0
2024-10-13,IS,2025-01-10,0.5,12,0,7,0.0
2024-10-06,IS,2025-01-10,0.3,13,0,6,0.0
2025-01-05,IS,2025-01-10,7.6,0,0,19,0.0
2024-12-29,IS,2025-01-10,7.3,1,0,18,0.0
2024-12-22,IS,2025-01-10,4.2,2,0,17,0.0
2024-12-15,IS,2025-01-10,6.8,3,0,16,0.0
2024-12-08,IS,2025-01-10,2.6,4,0,15,0.0
2024-12-01,IS,2025-01-10,3.1,5,0,14,0.0
2024-11-24,IS,2025-01-10,1.8,6,0,13,0.0
2024-11-17,IS,2025-01-10,2.3,7,0,12,0.0
2024-11-10,IS,2025-01-10,2.3,8,0,11,0.0
2024-11-03,IS,2025-01-10,1.3,9,0,10,0.0
2024-10-27,IS,2025-01-10,1.8,10,0,9,0.0
2024-10-20,IS,2025-01-10,1.6,11,0,8,0.0
2024-10-13,IS,2025-01-10,0.5,12,0,7,0.0
2024-10-06,IS,2025-01-10,0.3,13,0,6,0.0
2025-01-12,IS,2025-01-17,13.3,0,0,20,0.0
2025-01-05,IS,2025-01-17,7.6,1,0,19,0.0
2024-12-29,IS,2025-01-17,7.3,2,0,18,0.0
2024-12-22,IS,2025-01-17,4.2,3,0,17,0.0
2024-12-15,IS,2025-01-17,6.8,4,0,16,0.0
2024-12-08,IS,2025-01-17,2.6,5,0,15,0.0
2024-12-01,IS,2025-01-17,3.1,6,0,14,0.0
2024-11-24,IS,2025-01-17,1.8,7,0,13,0.0
2024-11-17,IS,2025-01-17,2.3,8,0,12,0.0
2024-11-10,IS,2025-01-17,2.3,9,0,11,0.0
2024-11-03,IS,2025-01-17,1.3,10,0,10,0.0
2024-10-27,IS,2025-01-17,1.8,11,0,9,0.0
2024-10-20,IS,2025-01-17,1.6,12,0,8,0.0
2024-10-13,IS,2025-01-17,0.5,13,0,7,0.0
2024-10-06,IS,2025-01-17,0.3,14,0,6,0.0
2025-01-12,IS,2025-01-17,13.3,0,0,20,0.0
2025-01-05,IS,2025-01-17,7.6,1,0,19,0.0
2024-12-29,IS,2025-01-17,7.3,2,0,18,0.0
2024-12-22,IS,2025-01-17,4.2,3,0,17,0.0
2024-12-15,IS,2025-01-17,6.8,4,0,16,0.0
